CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,calculated_utilization,High_Utilization_Flag,Low_Utilization_Flag,Credit_Headroom,avg_transaction_value,Transaction_Intensity,Inactivity_Rate,High_Contact_Flag,Inactive_Customer_Flag,High_Value_Customer_Flag,Churn_Binary,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Post-Graduate,Education_Level_Uneducated,Education_Level_Unknown,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Utilization_Category_Low,Utilization_Category_Medium
711606558,Existing Customer,49,1,39,5,2,2,1909.0,866,1043.0,0.88,4697,83,0.844,0.454,0.4536406495547407,0,0,1043.0,120.43589743589743,120.43589743589743,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
824155458,Existing Customer,48,2,44,5,1,2,11332.0,1647,9685.0,0.542,4674,72,0.714,0.145,0.14534062830921285,0,1,9685.0,106.22727272727273,106.22727272727273,0.08333333333333333,0,0,1,0,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
710445183,Existing Customer,44,5,31,5,1,2,7567.0,2496,5071.0,0.709,4076,60,0.579,0.33,0.32985331042685345,0,0,5071.0,131.48387096774192,131.48387096774192,0.08333333333333333,0,0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
802834158,Attrited Customer,42,4,36,3,2,2,6743.0,1737,5006.0,0.598,1934,30,0.579,0.258,0.2576004745662168,0,0,5006.0,53.72222222222222,53.72222222222222,0.16666666666666666,0,0,0,1,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True
712038258,Attrited Customer,48,4,36,3,3,3,32838.0,1717,31121.0,0.995,2538,42,0.4,0.052,0.052286984591022594,0,1,31121.0,70.5,70.5,0.25,0,0,1,1,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
712864683,Attrited Customer,42,3,30,2,3,3,1438.3,0,1438.3,0.373,1693,37,0.423,0.0,0.0,0,1,1438.3,56.43333333333333,56.43333333333333,0.25,0,0,0,1,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
813971283,Existing Customer,43,4,38,5,1,2,2510.0,1508,1002.0,0.728,3623,63,0.853,0.601,0.600796812749004,0,0,1002.0,95.34210526315789,95.34210526315789,0.08333333333333333,0,0,0,0,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
764211033,Existing Customer,50,3,43,6,2,1,3199.0,2517,682.0,0.699,4483,87,0.776,0.787,0.7868083776180056,0,0,682.0,104.25581395348837,104.25581395348837,0.16666666666666666,0,0,0,0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
721424583,Existing Customer,35,1,26,4,2,3,1918.0,900,1018.0,0.873,4237,76,0.9,0.469,0.4692387904066736,0,0,1018.0,162.96153846153845,162.96153846153845,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
713886333,Attrited Customer,47,2,39,2,3,1,18660.0,728,17932.0,0.403,1682,43,0.303,0.039,0.039013933547695605,0,1,17932.0,43.12820512820513,43.12820512820513,0.25,0,0,1,1,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
711741708,Attrited Customer,41,3,33,3,2,3,7591.0,0,7591.0,0.648,2302,42,0.5,0.0,0.0,0,1,7591.0,69.75757575757575,69.75757575757575,0.16666666666666666,0,0,0,1,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
794217108,Existing Customer,43,2,37,6,3,1,14315.0,1348,12967.0,0.681,3694,67,0.718,0.094,0.09416695773663988,0,1,12967.0,99.83783783783784,99.83783783783784,0.25,0,0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
715339758,Existing Customer,64,1,36,3,3,1,18038.0,1184,16854.0,0.827,4168,64,0.6,0.066,0.06563920612041246,0,1,16854.0,115.77777777777777,115.77777777777777,0.25,0,0,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
709610283,Existing Customer,42,4,34,3,2,3,1853.0,0,1853.0,0.846,4544,72,0.565,0.0,0.0,0,1,1853.0,133.64705882352942,133.64705882352942,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
714575208,Existing Customer,49,5,43,3,1,1,4951.0,2002,2949.0,0.684,4192,62,0.55,0.404,0.4043627549989901,0,0,2949.0,97.48837209302326,97.48837209302326,0.08333333333333333,0,0,0,0,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
716758908,Existing Customer,46,3,27,4,2,3,34516.0,2213,32303.0,0.584,4492,71,0.821,0.064,0.06411519295399234,0,1,32303.0,166.37037037037038,166.37037037037038,0.16666666666666666,0,0,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
778915233,Attrited Customer,51,0,32,4,2,3,1757.0,331,1426.0,0.879,2377,47,0.516,0.188,0.18838929994308481,0,1,1426.0,74.28125,74.28125,0.16666666666666666,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
789466008,Existing Customer,47,5,38,5,3,4,24033.0,612,23421.0,0.635,3578,75,0.531,0.025,0.025464985644738484,0,1,23421.0,94.15789473684211,94.15789473684211,0.25,1,0,1,0,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
716635758,Existing Customer,38,2,29,5,3,2,3276.0,2331,945.0,0.567,4345,68,0.511,0.712,0.7115384615384616,0,0,945.0,149.82758620689654,149.82758620689654,0.25,0,0,0,0,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True
771819258,Existing Customer,52,1,40,4,1,2,3614.0,0,3614.0,0.671,4561,82,0.907,0.0,0.0,0,1,3614.0,114.025,114.025,0.08333333333333333,0,0,0,0,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
713451408,Existing Customer,47,4,36,6,1,3,1943.0,1654,289.0,0.648,3392,70,0.591,0.851,0.8512609366958311,1,0,289.0,94.22222222222223,94.22222222222223,0.08333333333333333,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
780146658,Attrited Customer,40,2,25,2,2,4,3795.0,2517,1278.0,0.563,1633,32,0.778,0.663,0.6632411067193675,0,0,1278.0,65.32,65.32,0.16666666666666666,1,0,0,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
711675108,Existing Customer,43,3,30,3,3,1,4075.0,2189,1886.0,0.695,3956,71,0.732,0.537,0.5371779141104295,0,0,1886.0,131.86666666666667,131.86666666666667,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
755467683,Attrited Customer,48,1,41,6,2,4,3001.0,482,2519.0,0.814,2403,42,0.615,0.161,0.16061312895701432,0,1,2519.0,58.609756097560975,58.609756097560975,0.16666666666666666,1,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
792864858,Existing Customer,47,4,37,6,3,3,5726.0,834,4892.0,0.569,2311,58,0.487,0.146,0.14565141460006986,0,1,4892.0,62.45945945945946,62.45945945945946,0.25,0,0,0,0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
713009208,Existing Customer,54,3,44,3,2,3,2077.0,1634,443.0,0.771,4292,66,0.833,0.787,0.7867116032739528,0,0,443.0,97.54545454545455,97.54545454545455,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
772231233,Existing Customer,41,2,30,6,2,4,2157.0,721,1436.0,0.769,4250,85,0.889,0.334,0.3342605470560964,0,0,1436.0,141.66666666666666,141.66666666666666,0.16666666666666666,1,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
720510333,Existing Customer,40,3,20,6,2,2,2037.0,1349,688.0,0.743,4574,84,0.714,0.662,0.6622484045164457,0,0,688.0,228.7,228.7,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
780199233,Existing Customer,33,2,23,5,1,1,14914.0,1102,13812.0,0.823,4478,87,0.673,0.074,0.07389030441196191,0,1,13812.0,194.69565217391303,194.69565217391303,0.08333333333333333,0,0,1,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
711700158,Existing Customer,47,2,39,5,3,2,1580.0,620,960.0,0.746,4384,70,0.522,0.392,0.3924050632911392,0,0,960.0,112.41025641025641,112.41025641025641,0.25,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
788275083,Existing Customer,46,3,38,5,3,4,15483.0,1719,13764.0,0.686,4678,80,0.509,0.111,0.11102499515597752,0,1,13764.0,123.10526315789474,123.10526315789474,0.25,1,0,1,0,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False
708804633,Attrited Customer,44,2,36,1,2,2,1916.0,0,1916.0,1.041,2888,39,0.444,0.0,0.0,0,1,1916.0,80.22222222222223,80.22222222222223,0.16666666666666666,0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
714479358,Attrited Customer,51,3,36,6,3,3,3610.0,1554,2056.0,0.501,2216,34,0.308,0.43,0.43047091412742383,0,0,2056.0,61.55555555555556,61.55555555555556,0.25,0,0,0,1,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
711406758,Existing Customer,48,3,36,3,2,2,1667.0,0,1667.0,0.686,4385,80,0.951,0.0,0.0,0,1,1667.0,121.80555555555556,121.80555555555556,0.16666666666666666,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
821424483,Existing Customer,51,1,47,4,3,1,1438.3,0,1438.3,0.826,4242,70,0.458,0.0,0.0,0,1,1438.3,90.25531914893617,90.25531914893617,0.25,0,0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
769438608,Attrited Customer,48,1,42,3,3,2,1942.0,860,1082.0,0.708,2522,42,0.312,0.443,0.4428424304840371,0,0,1082.0,60.04761904761905,60.04761904761905,0.25,0,0,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
822068583,Existing Customer,48,4,44,4,3,0,2231.0,0,2231.0,0.712,3946,48,1.286,0.0,0.0,0,1,2231.0,89.68181818181819,89.68181818181819,0.25,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
711371208,Existing Customer,50,4,36,4,2,2,6465.0,1863,4602.0,0.399,4490,68,0.789,0.288,0.2881670533642691,0,0,4602.0,124.72222222222223,124.72222222222223,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True
788832033,Existing Customer,35,2,19,4,3,3,8599.0,938,7661.0,0.537,3015,64,0.73,0.109,0.10908245144784277,0,1,7661.0,158.68421052631578,158.68421052631578,0.25,0,0,0,0,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False
713452533,Existing Customer,35,4,22,6,3,3,1438.3,0,1438.3,0.512,3427,64,0.829,0.0,0.0,0,1,1438.3,155.77272727272728,155.77272727272728,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
720212508,Existing Customer,51,1,37,4,3,4,4402.0,697,3705.0,0.7,3325,76,0.652,0.158,0.1583371194911404,0,1,3705.0,89.86486486486487,89.86486486486487,0.25,1,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
717825033,Existing Customer,50,0,36,3,3,2,5444.0,2499,2945.0,0.468,4509,80,0.667,0.459,0.4590374724467303,0,0,2945.0,125.25,125.25,0.25,0,0,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
779926608,Existing Customer,50,2,36,6,2,1,1438.3,0,1438.3,0.909,4697,82,0.907,0.0,0.0,0,1,1438.3,130.47222222222223,130.47222222222223,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
713608383,Attrited Customer,54,1,40,1,1,4,1438.3,0,1438.3,0.43,1632,36,0.44,0.0,0.0,0,1,1438.3,40.8,40.8,0.08333333333333333,1,0,0,1,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
710125608,Existing Customer,45,5,36,4,2,0,2679.0,1558,1121.0,0.997,4756,73,0.553,0.582,0.5815602836879432,0,0,1121.0,132.11111111111111,132.11111111111111,0.16666666666666666,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
712724733,Existing Customer,31,0,19,6,3,1,2766.0,1731,1035.0,0.569,3959,71,0.732,0.626,0.6258134490238612,0,0,1035.0,208.3684210526316,208.3684210526316,0.25,0,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
718286658,Existing Customer,42,3,22,5,3,1,25293.0,1140,24153.0,1.01,4059,80,0.86,0.045,0.045071758984699326,0,1,24153.0,184.5,184.5,0.25,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False
714195108,Existing Customer,45,2,37,3,3,4,2707.0,1796,911.0,0.597,4077,70,1.059,0.663,0.6634650905060953,0,0,911.0,110.1891891891892,110.1891891891892,0.25,1,0,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
720867708,Attrited Customer,45,4,33,1,3,2,1748.0,1103,645.0,0.739,2335,41,0.708,0.631,0.6310068649885584,0,0,645.0,70.75757575757575,70.75757575757575,0.25,0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
752573508,Existing Customer,45,3,26,3,2,4,4034.0,1867,2167.0,0.656,3718,72,0.756,0.463,0.462816063460585,0,0,2167.0,143.0,143.0,0.16666666666666666,1,0,0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
768661758,Existing Customer,53,0,47,5,2,1,26129.0,1752,24377.0,0.742,4919,75,0.744,0.067,0.06705193463201807,0,1,24377.0,104.65957446808511,104.65957446808511,0.16666666666666666,0,0,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
721126833,Attrited Customer,51,2,41,5,2,3,14902.0,0,14902.0,0.312,2038,39,0.625,0.0,0.0,0,1,14902.0,49.707317073170735,49.707317073170735,0.16666666666666666,0,0,1,1,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
716093133,Existing Customer,38,2,31,5,2,2,12228.0,2137,10091.0,0.553,3831,68,0.511,0.175,0.174762839385018,0,1,10091.0,123.58064516129032,123.58064516129032,0.16666666666666666,0,0,1,0,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
771092433,Existing Customer,55,2,42,4,3,3,1724.0,0,1724.0,0.936,4434,67,0.811,0.0,0.0,0,1,1724.0,105.57142857142857,105.57142857142857,0.25,0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
712807758,Attrited Customer,47,3,39,3,3,3,1438.3,0,1438.3,0.502,2476,32,0.778,0.0,0.0,0,1,1438.3,63.48717948717949,63.48717948717949,0.25,0,0,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
721514883,Existing Customer,38,1,25,5,0,1,16665.0,1147,15518.0,0.799,4657,78,0.696,0.069,0.06882688268826882,0,1,15518.0,186.28,186.28,0.0,0,0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
824140908,Attrited Customer,52,3,48,5,3,4,20974.0,0,20974.0,0.0,1246,27,0.0,0.0,0.0,0,1,20974.0,25.958333333333332,25.958333333333332,0.25,1,0,1,1,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
712971708,Existing Customer,43,5,26,6,0,3,3139.0,1089,2050.0,1.034,4648,80,0.778,0.347,0.3469257725390252,0,0,2050.0,178.76923076923077,178.76923076923077,0.0,0,0,0,0,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
716471508,Existing Customer,54,2,36,5,1,2,19865.0,0,19865.0,0.59,4350,83,0.766,0.0,0.0,0,1,19865.0,120.83333333333333,120.83333333333333,0.08333333333333333,0,0,1,0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
782548758,Existing Customer,42,5,36,5,2,3,2069.0,1288,781.0,0.81,5668,82,0.64,0.623,0.6225229579507008,0,0,781.0,157.44444444444446,157.44444444444446,0.16666666666666666,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
720444408,Attrited Customer,35,1,25,2,2,4,2231.0,1791,440.0,0.82,2576,42,0.75,0.803,0.8027790228597041,1,0,440.0,103.04,103.04,0.16666666666666666,1,0,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
717389433,Existing Customer,62,0,51,3,1,4,33371.0,0,33371.0,0.649,3638,67,0.634,0.0,0.0,0,1,33371.0,71.33333333333333,71.33333333333333,0.08333333333333333,1,0,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False
714292533,Existing Customer,48,3,36,4,1,2,2544.0,0,2544.0,0.759,3593,64,1.0,0.0,0.0,0,1,2544.0,99.80555555555556,99.80555555555556,0.08333333333333333,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
709585758,Existing Customer,41,4,28,5,1,4,34516.0,0,34516.0,0.791,4004,86,0.755,0.0,0.0,0,1,34516.0,143.0,143.0,0.08333333333333333,1,0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
